날짜,시도지역코드,발생건수(건)
20140320,42,1096
20140320,43,1087
20140320,44,1504
20140320,45,1713
20140320,46,1430
20140320,47,2112
20140320,48,2304
20140320,49,505
20140320,99,34474
20140321,11,7885
20140321,26,2656
20140321,27,2051
20140321,28,1738
20140321,29,913
20140321,30,1251
20140321,31,792
20140321,41,8595
20140321,42,1243
20140321,43,1162
20140321,44,1655
20140321,45,1936
20140321,46,1634
20140321,47,2331
20140321,48,2608
20140321,49,572
20140321,99,39037
20140322,11,6279
20140322,26,1985
20140322,27,1946
20140322,28,1462
20140322,29,808
20140322,30,1025
20140322,31,644
20140322,41,7214
20140322,42,816
20140322,43,962
20140322,44,1301
20140322,45,1390
20140322,46,1187
20140322,47,1901
20140322,48,2090
20140322,49,417
20140322,99,31440
20140323,11,226
20140323,26,75
20140323,27,57
20140323,28,41
20140323,29,63
20140323,30,65
20140323,31,47
20140323,41,422
20140323,42,15
20140323,43,53
20140323,44,67
20140323,45,53
20140323,46,91
20140323,47,48
20140323,48,50
20140323,49,39
20140323,99,1415
20140324,11,9844
20140324,26,3773
20140324,27,2941
20140324,28,2212
20140324,29,1207
20140324,30,1522
20140324,31,1168
20140324,41,10838
20140324,42,1588
20140324,43,1522
20140324,44,2080
20140324,45,2449
20140324,46,2011
20140324,47,3164
20140324,48,3453
20140324,49,689
20140324,99,50474
20140325,11,7509
20140325,26,2737
20140325,27,2270
20140325,28,1656
20140325,29,857
20140325,30,1150
20140325,31,837
20140325,41,8505
20140325,42,1230
20140325,43,1144
20140325,44,1597
20140325,45,1721
20140325,46,1420
20140325,47,2337
20140325,48,2495
20140325,49,528
20140325,99,38002
20140326,11,7262
20140326,26,2409
20140326,27,2150
20140326,28,1610
20140326,29,876
20140326,30,1055
20140326,31,742
20140326,41,8186
20140326,42,1071
20140326,43,1104
20140326,44,1586
20140326,45,1763
20140326,46,1358
20140326,47,2382
20140326,48,2441
20140326,49,501
20140326,99,36508
20140327,11,7138
20140327,26,2469
20140327,27,2002
20140327,28,1603
20140327,29,875
20140327,30,1122
20140327,31,737
